Año,Nombre Área,Inversión,Presupuesto año en curso,Presupuesto total
2024,VILLAVERDE,ANILLO VERDE DE VILLAVERDE. EJECUCIÓN BOSQUE METROPOLITANO,1300000.0,8166463.91
2024,VILLAVERDE,"UNIDAD INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE VILLAVERDE, AVDA. REAL DE PINTO, 104. CONSTRUCCIÓN",100000.0,7612702.82
2024,VILLAVERDE,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN BLOQUES 300,500000.0,14829029.27
2024,VILLAVERDE,BIBLIOTECA-CENTRO CULTURAL DE VILLAVERDE. CONSTRUCCIÓN,3136203.0,8916025.11
2024,VILLAVERDE,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓNEL ESPINILLO S6-P8,2468784.1,17634172.17
2024,CARABANCHEL,,12352643.13,47955765.12
2024,CARABANCHEL,PARQUE DE MANOLITO GAFOTAS. OBRAS DE REURBANIZACIÓN,2300000.0,4500000.0
2024,CARABANCHEL,DEPORTIVO BÁSICO PIQUEÑAS. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,150000.0,1999917.74
2024,CARABANCHEL,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN CARABANCHEL (4.7.2.) PMS 29676,626716.57,6267165.67
2024,CARABANCHEL,VÍA LATERAL DEL PASEO DE SANTA MARÍA DE LA CABEZA EN EL DISTRITO DE CARABANCHEL. REMODELACIÓN,1150000.0,9735214.0
2024,CARABANCHEL,"PARQUE DE LAS CRUCES, DISTRITO DE CARABANCHEL. REHABILITACIÓN (ID 19: 9283;11756)",60000.0,2517631.72
2024,CARABANCHEL,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER 4.8.2 D DE LA UE1 DEL UZI 0.10 “ENSANCHE DE CARABA,513412.66,8556877.74
2024,CARABANCHEL,CASCO ANTIGUO CARABANCHEL BAJO. REMODELACIÓN INTEGRAL Y MEJORA DE LA ACCESIBILIDAD (ID 19: 15755),1000000.0,1900000.0
2024,CARABANCHEL,BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN,5487317.0,7095864.45
2024,CARABANCHEL,UNIDADES DE ENTERRAMIENTO (Carabanchel Sur),915196.9,3230393.8
2024,CARABANCHEL,DEPORTIVO BÁSICO SANTA RITA. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,150000.0,2152700.0
2024,FUENCARRAL-EL PARDO,,14494360.09,241222395.24
2024,FUENCARRAL-EL PARDO,ZONA FORESTAL MONTECARMELO: M-607 KM.13-GTA.VENTISQUERO DE LA CONDESA.REHABILITACIÓN (ID 21: 17548),22000.0,1022000.0
2024,FUENCARRAL-EL PARDO,CENTRO CULTURAL Y BIBLIOTECA EN LAS TABLAS. CONSTRUCCIÓN,2246519.0,2510528.66
2024,FUENCARRAL-EL PARDO,"MADRID NUEVO NORTE, NUDO DE FUENCARRAL. SOLUCIONES VIARIAS CONEXIÓN M-40, M-607 Y M-603",200000.0,193705135.47
2024,FUENCARRAL-EL PARDO,CENTRO DEPORTIVO MUNICIPAL VICENTE DEL BOSQUE. REFORMA INTEGRAL,1740000.0,14000000.0
2024,FUENCARRAL-EL PARDO,PARCELAS ÁMBITO VALDEGRULLA Y PARAJE VALDESENDERÍN. DESESCOMBRO Y RENATURALIZACIÓN,1400000.0,6089051.08
2024,FUENCARRAL-EL PARDO,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN ARROYO DEL FRESNO 3B,596961.94,9949365.62
2024,FUENCARRAL-EL PARDO,MARGEN IZQUIERDA DEL RÍO MANZANARES A LA ALTURA DE LA C/ADELINA PATTI. OBRAS DE REGENERACIÓN,140000.0,1640000.0
2024,FUENCARRAL-EL PARDO,"PARQUE DE BOMBEROS Nº 9. OBRAS REFORMA Y AMPLIACIÓN EN SÓTANO, EDIFICIO GIMNASIO Y COCHERAS TRASERAS",3428129.0,3872794.75
2024,FUENCARRAL-EL PARDO,CENTRO CULTURAL Y BIBLIOTECA EN MONTECARMELO. CONSTRUCCIÓN,4137762.0,5511255.18
2024,FUENCARRAL-EL PARDO,CUÑA ARROYO DEL FRESNO. EJECUCIÓN DE BOSQUE METROPOLITANO,582988.15,2922264.48
2024,TETUÁN,,10591973.69,157705739.5
2024,TETUÁN,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN PASEO DE LA DIRECCIÓN D-2,77958.83,15591765.62
2024,TETUÁN,ESCUELA INFANTIL EN EL PASEO DE LA DIRECCIÓN. CONSTRUCCIÓN,1253328.0,2460315.19
2024,TETUÁN,"CENTRO DEPORTIVO PASEO DE LA DIRECCION. PISCINA DE VERANO, VESTUARIOS,CERRAMIENTO E INSTALACIONES",2516219.0,3055004.25
2024,TETUÁN,COMPLEJO MANZANA DE AZCA.  RECUPERACIÓN DE ESPACIOS,150000.0,60500000.0
2024,TETUÁN,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER.PASEO DIRECCIÓN 05 C1,211211.72,42242344.45
2024,TETUÁN,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN Pº DIRECCIÓN (D-1) PMS 31339,3451751.37,24655366.92
2024,TETUÁN,"PASEO DE LA DIRECCIÓN, DISTRITO TETUAN. OBRAS DE URBANIZACIÓN",2900000.0,2900000.0
2024,TETUÁN,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER.OFELIA NIETO,31504.77,6300943.07
2024,MORATALAZ,,7048943.0,7820936.79
2024,MORATALAZ,BASE SAMUR-PROTECCION CIVIL Y CENTRO DE SALUD DEL DISTRITO DE MORATALAZ. CONSTRUCCION,4739604.0,5511597.79
2024,MORATALAZ,ESPACIOS LIBRES Y VÍAS PÚBLICAS MORATALAZ POLÍGONO I. REGENERACIÓN URBANA Y ACONDICIONAMIENTO,1009339.0,1009339.0
2024,MORATALAZ,ÁMBITO DE LA CUÑA VERDE DE O´DONNELL SUR. EJECUCIÓN DEL BOSQUE METROPOLITANO,1300000.0,1300000.0
2024,CIUDAD LINEAL,,12778048.66,41018362.89
2024,CIUDAD LINEAL,"CENTRO CULTURAL-JUVENIL DISTRITO DE CIUDAD LINEAL,C/ CANAL DE PANAMÁ, 20. CONSTRUCCIÓN",137905.0,7350112.54
2024,CIUDAD LINEAL,CUÑA NORTE DE O´DONNELL. EJECUCIÓN DEL BOSQUE METROPOLITANO,1910963.0,10761327.19
2024,CIUDAD LINEAL,RENOVACION TANATORIOS-Tº M30,302590.0,1663201.36
2024,CIUDAD LINEAL,"PARQUE DEPORTIVO TRES LUCES,C/FRANCISCO LARGO CABALLERO Y AV.ARCENTALES.CONSTRUCCIÓN (ID 21: 18880)",120000.0,1400000.0
2024,CIUDAD LINEAL,"CENTRO DEPORTIVO SAN JUAN BAUTISTA. SUBSANACIÓN PATOLOGÍAS DE VESTUARIOS, GRADA Y CAMPO DE FÚTBOL",1080000.0,2080000.0
2024,CIUDAD LINEAL,UNIDADES DE ENTERRAMIENTO (Almudena),3249855.6,6287238.9
2024,CIUDAD LINEAL,REHABILITAC. 2ª MESETA TRILOBULADA-Cº LA ALMUDENA,674352.57,1454511.0
2024,CIUDAD LINEAL,ACOND. EDIF LAT. IZQ PÓRTICO-Cº LA ALMUDENA,2278956.5,2278956.5
2024,CIUDAD LINEAL,CENTRO DEPORTIVO CONCEPCIÓN. SUBSANACIÓN DE PATOLOGÍAS GRADERÍOS CAMPO DE FÚTBOL,239286.99,1106155.4
2024,CIUDAD LINEAL,REHABILITACIÓN CEMENTERIOS Cº LA ALMUDENA,2784139.0,6636860.0
2024,LATINA,,20271498.1,465431384.28
2024,LATINA,NUEVO AULARIO DEL CENTRO DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). CONSTRUCCION,400000.0,16728656.23
2024,LATINA,SOTERRAMIENTO AUTOPISTA A5 Y PASEO VERDE DEL SUROESTE. CONSTRUCCIÓN,7028596.0,420731587.0
2024,LATINA,"ESCUELA DE MÚSICA EN C/ HURTUMPASCUAL, DISTRITO LATINA. CONSTRUCCIÓN",3140090.0,4641339.82
2024,LATINA,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 4,3209220.73,9169202.09
2024,LATINA,CENTRO DE MAYORES PARQUE EUROPA. CONSTRUCCIÓN,3068937.0,7950785.44
2024,LATINA,CONEXIÓN PEATONAL CALLES SEPÚLVEDA Y MONSALUPE. MEJORA ACCESIBILIDAD (ID 20: 13124),1934609.0,1952541.2
2024,LATINA,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN LOS OLIVOS FASE 3,1490045.37,4257272.5
2024,FUENCARRAL-EL PARDO - HORTALEZA,,1290000.0,14118307.85
2024,FUENCARRAL-EL PARDO - HORTALEZA,PLATAFORMA AUTOBÚS DE TRÁNSITO PRIORITARIO VALDEBEBAS - HOSPITAL RAMÓN Y CAJAL. CONSTRUCCIÓN,1290000.0,14118307.85
2024,CHAMARTÍN,,8941299.0,49560979.31
2024,CHAMARTÍN,CONSTRUCCIONES  Plan de Negocio Madrid Nuevo Norte,6640157.0,37993991.0
2024,CHAMARTÍN,"CENTRO CULTURAL C/ PASTORA IMPERIO, 4. CONSTRUCCIÓN",266438.0,4682616.04
2024,CHAMARTÍN,CALLE LÓPEZ DE HOYOS ENTRE C/MARCENADO Y AVDA. ALFONSO XIII. ADECUACIÓN ACERAS (ID 21: 17533),1000000.0,1299999.99
2024,CHAMARTÍN,COLONIAS HISTÓRICAS DEL DISTRITO DE CHAMARTÍN. OBRAS DE REMODELACIÓN,1034704.0,5584372.28
2024,RETIRO,,6238544.0,93589121.44
2024,RETIRO,PARQUE DEL RETIRO. ACTUACIONES DE REHABILITACIÓN,0.0,1978045.0
2024,RETIRO,"ESCUELA INFANTIL LOS PAJARITOS, DISTRITO DE RETIRO. CONSTRUCCIÓN",0.0,2967039.67
2024,RETIRO,"PALACIO CIBELES. SUBSANACIÓN DEFICIENCIA INSTALACIÓN ELÉCTRICA, PROTECCIÓN INCENDIOS Y CLIMATIZACIÓN",1000000.0,2101169.22
2024,RETIRO,ÁMBITO DEL PASEO DEL PRADO-RETIRO. OBRAS DE REMODELACIÓN,550000.0,74350000.0
2024,RETIRO,CENTRO DE MAYORES C/ TELLEZ. CONSTRUCCION,1188544.0,2841680.38
2024,RETIRO,"EDIFICIO C/ DOCTOR ESQUERDO, 138. OBRAS DE REFORMA",3500000.0,9351187.17
2024,SALAMANCA - CIUDAD LINEAL,,1850000.0,65000000.0
2024,SALAMANCA - CIUDAD LINEAL,CUBRICIÓN DEL VIARIO M-30 EN EL PUENTE DE VENTAS,1850000.0,65000000.0
2024,VILLAVERDE - USERA,,1000000.0,7291445.0
2024,VILLAVERDE - USERA,PUENTE DE LA CALLE EDUARDO BARREIROS SOBRE LA M-40. DESDOBLAMIENTO,1000000.0,7291445.0
2024,USERA,,15115800.84,79207521.06
2024,USERA,BARRIO DE ORCASUR. EJECUCIÓN DEL BOSQUE METROPOLITANO,1000000.0,1000000.0
2024,USERA,PARQUE DE BOMBEROS Nº 5. OBRAS DE REFORMA INTEGRAL,1391867.0,10561662.45
2024,USERA,UNIDAD INTEGRAL POLICÍA MUNICIPAL USERA. OBRAS DE REHABILITACIÓN,0.0,1200000.0
2024,USERA,"DEPORTIVO BÁSICO EN C/ GAINZA, DISTRITO DE USERA. CONSTRUCCIÓN",518000.0,1012616.55
2024,USERA,CENTRO DEPORTIVO MOSCARDÓ. REFORMA VASO DE PISCINA,1620000.0,1620000.0
2024,USERA,PARQUE DE BOMBEROS Nº 5. REFORMA DEL CUERPO DELANTERO,2863950.0,3564967.7
2024,USERA,OBRAS CAJA MÁGICA,221780.84,34533399.99
2024,USERA,BORDE FORESTAL DE ORCASITAS. EJECUCIÓN DEL BOSQUE METROPOLITANO,1000000.0,3804764.27
2024,USERA,DEPORTIVO BÁSICO ROMÁN VALERO. CONSTRUCCIÓN DE NUEVAS PISTAS DEPORTIVAS,900000.0,926275.27
2024,USERA,"CENTRO DEPORTIVO DE ORCASITAS. REFORMA VASO DE PISCINA, GALERÍA VISITABLE, PLAYAS Y OTRAS",2100000.0,7677044.86
2024,USERA,CENTRO DEPORTIVO ORCASUR. OBRAS DE REFORMA EN LA PISCINA CUBIERTA,1100000.0,1100000.0
2024,USERA,"ESCUELA INFANTIL EN CALLE DE LA SILVINA, 8, BARRIO DE SAN FERMÍN. CONSTRUCCIÓN",2100203.0,6390917.85
2024,USERA,DEPORTIVO BÁSICO PARQUE LINEAL DEL MANZANARES. SUSTITUCIÓN DE CÉSPED,100000.0,1200000.0
2024,USERA,"CENTRO CULTURAL EN C/ TOMELLOSO, DISTRITO USERA. CONSTRUCCIÓN",200000.0,4615872.12
2024,CENTRO,,19117397.0,57464876.9
2024,CENTRO,CENTRO PARA FAMILIAS VULNERABLES EN EL PALACIO DUQUESA DE SUECA. OBRAS DE ACONDICIONAMIENTO,1000000.0,5700000.0
2024,CENTRO,ZONAS ADYACENTES JARDINES DE SABATINI CON LA PLAZA DE ESPAÑA.REURBANIZACIÓN Y ACONDICIONAMIENTO,2500000.0,7590745.0
2024,CENTRO,CENTRO DE MAYORES PALACIO DE LA DUQUESA DE SUECA. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS,1000000.0,1270522.0
2024,CENTRO,"EDIFICIO PASEO DEL PRADO, 30. REFORMA PARA CENTRO CULTURAL",1000000.0,3700000.0
2024,CENTRO,"CENTRO DEPORTIVO C/COSTANILLA DESAMPARADOS, 15 C/V A C/FÚCAR, 6. CONSTRUCCIÓN",9577397.0,30343609.9
2024,CENTRO,PLAZA DE JACINTO BENAVENTE. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN,2700000.0,7520000.0
2024,CENTRO,CARRIL BICI SEGREGADO AV.DE LA GRAN VÍA DE SAN FRANCISCO Y GLORIETA PUERTA DE TOLEDO (ID 21: 18424),1340000.0,1340000.0
2024,SAN BLAS-CANILLEJAS,,13277673.0,34175556.76
2024,SAN BLAS-CANILLEJAS,PARQUE DE CANILLEJAS. OBRAS DE REFORMA INTEGRAL,20000.0,1030000.0
2024,SAN BLAS-CANILLEJAS,PARQUE DEL PARAÍSO. OBRAS DE ADECUACIÓN Y MEJORA (ID 18: 409),2076214.0,2843310.23
2024,SAN BLAS-CANILLEJAS,"EDIFICIO MUNICIPAL C/ MONTAMARTA, 7. OBRAS DE ACONDICIONAMIENTO PARA CENTRO CULTURAL",1161459.0,2797137.4
2024,SAN BLAS-CANILLEJAS,"PABELLÓN DEPORTIVO EN CALLE MÓNACO, 10, DISTRITO SAN BLAS-CANILLEJAS. CONSTRUCCIÓN",8000000.0,13762230.73
2024,SAN BLAS-CANILLEJAS,ZONA VERDE EN EL BARRIO DE REJAS. OBRAS DE ACONDICIONAMIENTO (ID 21: 17683),20000.0,1020000.0
2024,SAN BLAS-CANILLEJAS,ESPACIOS LIBRES EN EL ENTORNO DE LA CIUDAD DEPORTIVA DE SAN BLAS. REMODELACIÓN DE LA URBANIZACIÓN,2000000.0,8670000.0
2024,SAN BLAS-CANILLEJAS,ANTIGUA PASARELA MANTEROLA. RECONSTRUCCIÓN E INSTALACIÓN SOBRE RÍO MANZANARES EN AV. ARCENTALES,0.0,4052878.4
2024,VILLA DE VALLECAS - VICÁLVARO,,1200000.0,3948558.88
2024,VILLA DE VALLECAS - VICÁLVARO,ÁMBITO CERRO ALMODÓVAR. EJECUCIÓN DEL BOSQUE METROPOLITANO,1200000.0,3948558.88
2024,MONCLOA-ARAVACA,,12688044.0,28905649.98
2024,MONCLOA-ARAVACA,CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II,0.0,3215616.61
2024,MONCLOA-ARAVACA,REFORMA CAMPO DE GOLF RECORRIDO BALLESTEROS,4000000.0,4000000.0
2024,MONCLOA-ARAVACA,ADECUACIÓN CENTROS. PABELLÓN BANCADAS,800000.0,2300000.0
2024,MONCLOA-ARAVACA,PABELLÓN DE HEXÁGONOS CASA DE CAMPO. REHABILITACIÓN,100000.0,3000000.0
2024,MONCLOA-ARAVACA,ESCUADRÓN DE LA POLICÍA MUNICIPAL. OBRAS REFORMA DE LA CANTINA,0.0,1100000.0
2024,MONCLOA-ARAVACA,"CENTRO DEPORTIVO FRANCOS RODRIGUEZ. SUBSANACIÓN PATOLOGÍAS, ADECUACIÓN ACCESO Y CERRAMIENTO",2500000.0,2500000.0
2024,MONCLOA-ARAVACA,EDIFICIO MADRID MASTER. SUBSANACIÓN DEFICIENCIAS INSPECCIÓN TÉCNICA DE EDIFICIOS,1419334.0,1519333.66
2024,MONCLOA-ARAVACA,PARQUE DE LA CASA DE CAMPO. ACTUACIONES DE REHABILITACIÓN,1818129.0,3965173.53
2024,MONCLOA-ARAVACA,PLAZA EN LA CALLE SAN POL DE MAR. ACTUACIONES DE RECUPERACIÓN (ID 21: 18511),400000.0,1000000.0
2024,MONCLOA-ARAVACA,CALLE JUAN ÁLVAREZ MENDIZÁBAL DISTRITO DE MONCLOA-ARAVACA. OBRAS DE REMODELACIÓN,1411581.0,2287509.47
2024,MONCLOA-ARAVACA,"CAMPO DE FÚTBOL EN ARAVACA, C/ESCULTOR PERESEJO, BOSQUE METROPOLITANO. CONSTRUCCIÓN",0.0,1500000.0
2024,MONCLOA-ARAVACA,ARCO DE LA VICTORIA. OBRAS DE REPARACIÓN Y MEJORA,139000.0,1218016.71
2024,MONCLOA-ARAVACA,REHABILITACIONES RRFF. PABELLÓN CRISTAL,100000.0,1300000.0
2024,SALAMANCA,,8940300.0,15141143.45
2024,SALAMANCA,"LOCAL CALLE POVEDILLA, 4. OBRAS DE REFORMA",1400000.0,1400000.0
2024,SALAMANCA,PLAZA DE SALVADOR DALÍ. REMODELACIÓN DE LA URBANIZACIÓN,1600000.0,2971000.0
2024,SALAMANCA,"CENTRO MULTIFUNCIONAL C/ FRANCISCO REMIRO, 21. CONSTRUCCION",5940300.0,10770143.45
2024,PUENTE DE VALLECAS - VILLA DE VALLECAS,,12653207.0,13350694.12
2024,PUENTE DE VALLECAS - VILLA DE VALLECAS,CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES,10548207.0,10644619.21
2024,PUENTE DE VALLECAS - VILLA DE VALLECAS,PASO INFERIOR BAJO LÍNEA FERROCARRIL POLÍGONO INDUSTRIAL VILLA DE VALLECAS. DESDOBLAMIENTO,2105000.0,2706074.91
2024,CHAMARTÍN - FUENCARRAL-EL PARDO,,2300000.0,130000000.0
2024,CHAMARTÍN - FUENCARRAL-EL PARDO,"SOTERRAMIENTO PASEO DE LA CASTELLANA, TRAMO COMPLEJO HOSPITALARIO LA PAZ - CALLE DE SINESIO DELGADO",2300000.0,130000000.0
2024,ARGANZUELA,,14589079.86,80513014.81
2024,ARGANZUELA,CENTRO DEPORTIVO PEÑUELAS. REFORMA VASO PISCINA,2120000.0,2120000.0
2024,ARGANZUELA,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. MAHOU CALDERON RC3,204079.86,40815972.23
2024,ARGANZUELA,NAVE 15 MATADERO. OBRAS DE ACONDICIONAMIENTO,90000.0,1938478.0
2024,ARGANZUELA,ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS,9180000.0,23244594.55
2024,ARGANZUELA,ANTIGUO MERCADO DE LEGAZPI. ACONDICIONAMIENTO PARA EQUIPAMIENTOS PÚBLICOS Y OFICINAS ADMINISTRATIVAS,1500000.0,1500000.0
2024,ARGANZUELA,INSTALACIONES CENTROS. NAVE 16 + NAVE 11 MATADERO,500000.0,1592127.85
2024,ARGANZUELA,"EDIFICIO POLICÍA MUNICIPAL C/ PLOMO, 14. OBRAS DE REHABILITACIÓN PARCIAL",995000.0,9301842.18
2024,HORTALEZA,,10049686.0,20730460.33
2024,HORTALEZA,CAMPOS DE FÚTBOL EN VALDEBEBAS (INSTALACIONES SOTENIBLES). CONSTRUCCIÓN (ID 21: 17695),1800000.0,1800000.0
2024,HORTALEZA,"BIBLIOTECA PÚBLICA C/SILVANO,101-103 (ENTORNO GLORIETA MAR DE CRISTAL). CONSTRUCCIÓN (ID 21: 18793)",450000.0,7116308.03
2024,HORTALEZA,CENTRO CULTURAL VALDEBEBAS. CONSTRUCCIÓN,5799686.0,9814152.3
2024,HORTALEZA,CENTRO DEPORTIVO LUIS ARAGONÉS. SUBSANACIÓN PATOLOGÍAS VASO DE PISCINA,2000000.0,2000000.0
2024,BARAJAS,,39624140.55,174238083.81
2024,BARAJAS,"CENTRO DEPORTIVO C/MISTRAL, 4. PISCINA DE VERANO, VESTUARIOS, CERRAMIENTO E INSTALACIONES",396616.4,3556768.96
2024,BARAJAS,PARQUE DE  AYERBE EN EL CASCO HISTÓRICO DE BARAJAS. OBRAS DE REHABILITACION,20000.0,1650000.0
2024,BARAJAS,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. BARRIO AEROPUERTO 01 (R1),27665.35,5533070.26
2024,BARAJAS,ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA,18380942.0,59797391.33
2024,BARAJAS,ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA,15221668.0,67132581.91
2024,BARAJAS,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA. SEÑORA DE LORETO PARCELA 4,599574.68,11991493.62
2024,BARAJAS,"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO",2833529.0,7707799.73
2024,BARAJAS,VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN NTRA.SEÑORA DE LORETO PARCELA 3,1294145.12,12941451.23
2024,BARAJAS,CASCO HISTÓRICO DE BARAJAS. OBRAS DE PEATONALIZACIÓN,850000.0,3200000.0
2024,BARAJAS,ÁMBITO CASTILLO DE LA ALAMEDA. OBRAS DE RENATURALIZACIÓN,0.0,727526.77
